date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:57:44	23102/23102	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Jul%202024%2007:57:41%20GMT	https://square.trendmartket.com/robots.txt		(from https://www.luckywinnerspower.com/cashapp-details/3)
03:57:50	386092/386092	---MCZ	200	added ('OK')	application/javascript	etag:W/%2248bced1032112abdacc903b45083dace%22	https://web.squarecdn.com/v1/square.js	C:/My%20Web%20Sites/Lucky2/Lucky2/web.squarecdn.com/v1/square.js	(from https://square.trendmartket.com/secure/)
03:58:00	232803/232803	---M-Z	200	added ('OK')	text/css	etag:W/%2238d63-xawd7pYctZoEUlbsID9p4xeHL3w%22	https://cdn.jsdelivr.net/npm/bootstrap@5.3.3/dist/css/bootstrap.min.css	C:/My%20Web%20Sites/Lucky2/Lucky2/cdn.jsdelivr.net/npm/bootstrap@5.3.3/dist/css/bootstrap.min.css	(from https://square.trendmartket.com/secure/)
03:58:00	20528/20528	---M-Z	-1	error ('Error%20when%20decompressing')	application/javascript	etag:W/%2212d76-wYuz575IMdyzN84kOgs3ItEe4yg%22	https://cdn.jsdelivr.net/npm/sweetalert2@11	C:/My%20Web%20Sites/Lucky2/Lucky2/cdn.jsdelivr.net/npm/sweetalert2@11.9f.delayed	(from https://square.trendmartket.com/secure/)
03:58:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2007:57:48%20GMT	https://js.squareup.com/v2/paymentform	C:/My%20Web%20Sites/Lucky2/Lucky2/js.squareup.com/v2/paymentform.9c.delayed	(from https://square.trendmartket.com/secure/)
03:58:01	25180/25180	---M-Z	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2007:57:58%20GMT	https://cash.app/share-image?ct=rcykh&w=1200&h=600	C:/My%20Web%20Sites/Lucky2/Lucky2/cash.app/share-imagecac7.png	(from https://cash.app/$rcykh)
03:58:01	11128/11128	---M-Z	200	added ('OK')	image/png	date:Fri,%2026%20Jul%202024%2015:25:57%20GMT	https://cash.app/qr/$rcykh?size=288&margin=0	C:/My%20Web%20Sites/Lucky2/Lucky2/cash.app/qr/$rcykh9305.png	(from https://cash.app/$rcykh)
03:58:02	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Jul%202024%2007:57:59%20GMT	https://m.me/robots.txt		(from https://www.luckywinnerspower.com/cashapp-details/1)
03:58:10	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2027%20Jul%202024%2007:58:07%20GMT	https://cash-f.squarecdn.com/robots.txt		(from https://cash.app/$naeswk)
03:58:10	23296/23296	---M-Z	200	added ('OK')	application/octet-stream	etag:%2226a29dd210767118b79fcee3c990c874%22	https://cash-f.squarecdn.com/static/fonts/cashmarket/cash-market-rounded-light.woff2	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/static/fonts/cashmarket/cash-market-rounded-light.woff2	(from https://cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/css/fa9d8d27774f2f55.css)
03:58:10	33692/33692	---M-Z	200	added ('OK')	application/octet-stream	etag:%22438232647d9913a48305142c9fe7721b%22	https://cash-f.squarecdn.com/static/fonts/cashmarket/cash-market-rounded-regular.woff2	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/static/fonts/cashmarket/cash-market-rounded-regular.woff2	(from https://cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/css/fa9d8d27774f2f55.css)
03:58:11	24264/24264	---M-Z	200	added ('OK')	application/octet-stream	etag:%22148c61eb6e9210c09057c4b783e7d8ae%22	https://cash-f.squarecdn.com/static/fonts/cashmarket/cash-market-rounded-regular-italic.woff2	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/static/fonts/cashmarket/cash-market-rounded-regular-italic.woff2	(from https://cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/css/fa9d8d27774f2f55.css)
03:58:11	36144/36144	---M-Z	200	added ('OK')	application/octet-stream	etag:%22bb0a7911452d2d17b9bcf766d63e2602%22	https://cash-f.squarecdn.com/static/fonts/cashmarket/cash-market-rounded-medium.woff2	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/static/fonts/cashmarket/cash-market-rounded-medium.woff2	(from https://cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/css/fa9d8d27774f2f55.css)
03:58:11	36112/36112	---M-Z	200	added ('OK')	application/octet-stream	etag:%22852c2533bc07524f513b04cbb70ea4b9%22	https://cash-f.squarecdn.com/static/fonts/cashmarket/cash-market-rounded-bold.woff2	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/static/fonts/cashmarket/cash-market-rounded-bold.woff2	(from https://cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/css/fa9d8d27774f2f55.css)
03:58:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2007:58:09%20GMT	https://js.squareup.com/robots.txt		(from https://square.trendmartket.com/secure/)
03:58:21	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://square.trendmartket.com/secure/)
03:58:21	545/545	---MCZ	200	added ('OK')	text/plain	etag:W/%226d9cccf2d8c5a41c09c63b966e7b6058%22	https://squareup.com/robots.txt		(from https://js.squareup.com/v2/paymentform)
03:58:21	1706/1706	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Sat,%2027%20Jul%202024%2007:58:18%20GMT	https://squareup.com/v2/paymentform	C:/My%20Web%20Sites/Lucky2/Lucky2/squareup.com/v2/paymentform.a7.delayed	(from https://js.squareup.com/v2/paymentform)
